Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
0.0,2.0,0.0328726889997597,7.000000000000001,264.0,7.000000000000001,0.3,0
2.0,2.0,7.583970237999893,-7.000000000000001,170.0,7.000000000000001,0.5,0
2.0,3.0,15.113068874999954,-4.999999999999999,370.0,7.000000000000001,0.6,0
2.0,4.0,23.285846288999892,-7.000000000000001,64.0,9.0,0.1,0
2.0,3.0,31.227087160999872,7.000000000000001,386.0,9.0,0.7,0
0.0,2.0,38.8216227769999,-4.999999999999999,398.0,7.000000000000001,0.2,0
2.0,3.0,46.106353347000095,-7.000000000000001,300.0,8.000000000000002,0.4,0
2.0,4.0,53.52006745200015,-4.999999999999999,375.0,6.0,0.3,0
2.0,4.0,60.51357817600001,7.000000000000001,92.0,6.0,0.5,0
1.0,1.0,67.47800449099987,4.999999999999999,59.0,6.0,0.6,1
2.0,4.0,73.11611307500016,-4.999999999999999,285.0,7.000000000000001,0.1,0
2.0,4.0,80.84555010699978,7.000000000000001,266.0,9.0,0.7,0
1.0,4.0,88.49578443700011,7.000000000000001,194.0,8.000000000000002,0.2,1
2.0,4.0,94.69686295300016,-7.000000000000001,303.0,9.0,0.4,0
2.0,4.0,102.0871180969998,-4.999999999999999,36.0,7.000000000000001,0.3,0
